WorkItemId,Title,LinkedWorkItemId,LinkedTitle,LinkedType
312724,"TestCase :: DM | Update p4d_bmi_st_rel on Container Design Revision Initial Value to ""True""",324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
313908,[05.64] Reference Folder (Datamodel),324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
314758,DM | [05.11] Add Envelopes to arrangements,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
314918,Datamodel : Allow user code creation for the PDMAuthor,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
315942,Test Case | Platon Download: New reference configuration object,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
316025,"Status of a part (invalid, NFN, ...) is not visable enough in PLATON",324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
316030,Remove Edit Command for All LPS Types from the Information Panel,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
316263,"DM | Platon Download: New properties for Platon Download Form (Reference Configuration Name,Output File Name) (Test Case)",324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
316368,"DM |Change occurrence attribute ""Rel Count"" to Obsolete",324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
316378,DM | Milestone related Changes for DTNA,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
319427,BuSc: Stückliste UPS (excel),324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
319847,DM | Platon Download: New reference configuration object,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
319865,DM | BUS:Attribute Changes on BUS objects2,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
319867,DM | Enable indexing for part number on p4dproduct/p4dproductrevision,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
324187,Test Case :: DM | DTNA roles that can create DMU BOM and DMU Group objects in AW,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
324206,Test case:: DM | Enable relation between Design Usage Revision's,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
476830,51530: ECO WF | Simple KEM Workflow,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
476860,Change Notice Creation,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
476904,46846: WF | Workflow for CAD start parts release,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
476942,"WF Engineering | Workflow ""Set In Engineering""",324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477021,Initiate Safira Release Workflow process on ECO revision in Teamcenter,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477088,Display Rule PLATON Partnumber | P4DPartnumber,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477132,Identifying DMU Groups & FTL H-Parts during Smaragd - Platon transition,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477176,Mapping of Smaragd Class Smaragd Visualization File (j0VisInt),324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477183,Display Rule PLATON Objectstring | p4d3ddesign,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477191,Mapping of Smaragd Class Application File (j0AppFil),324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477216,ECO Release Workflow - BUS,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477228,Attributes for P4DRawPartDesign (Raw Part Design),324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477237,Attributes for P4DProdFacDesign (Production Facility Part Design),324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477238,Validating Data model Extension for Functional Module and Navigation Module,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477249,Attributes for P4DProdStructure (Product Structure),324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477253,"ECO Release Workflow - MBS | On Rework, stop parallel tasks",324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477261,Attributes for P4DComponentAssy (Component),324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477264,"Update ""Copy from Original?"" constraint for P4DStdDesign",324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477272,Attributes for P4DDesignUsage (SA) ,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477273,Attributes for Navigation Module ,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477274,Attributes for Part / Assembly Design,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477278,WF SWAN | Workflow for SWAN Send Job,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477284,Check and implement alphabetical LOV values,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477291,Validate Original To Derived relation on Component,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477293,ECO WF | TT Homologation Sub Process,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477296,Allow User creation of H-Parts,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477298,DM | Implements Batch LOVs for exiting attributes,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477309,Effectivity management with release workflows,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477311,84708: WF | Active Change Enabler,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477317,84708: WF | Creating revision while active change is enabled,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477319,Require additional attributes in P4DPDQForm Business Object,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477320,84708: WF | Creating Design Usage Revision while active change is enabled,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477321,Create Note Form,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477322,Validate Superseded property on all Design Revsions,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477329,Migration Attributes for Master Switch,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477339,Relationship (GRM Rule) between secondary datasets and primary ComponentAssy Revision and Part/Assembly Design Revision,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477340,"Updation of Datasets (ZIP, Collector) File Type",324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477345,Attribute behavior verification for Part / Assembly Revision(P4DDesign),324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477346,Creation of Flexible Parts and GRM Rules,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477347,Creator Attribute on all the objects to keep track of the initial Creator of the Object,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477351,Create DS/DZ Features in DataModel,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477353,Implement Relations for DS/DZ Form/Label in PLATON,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477354,"Attribute j0BRCount needed in Platon on Master of ""Part/Assembly"", ""Component"" and ""Standard Part""",324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477357,Mapping of Smaragd Reman Part class (j0RemMst/j0RemPrt),324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477362,"Providing Attribute ""VeDoc""",324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477363,Create P4DLabelForm,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477364,Add QEV Material object to Design Revsision,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477365,Create Pre-Release Dataset,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477367,Naming Rule for ECO does not fit,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477369,Test that the admin preferences work correctly,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477371,Data Model | Display Rules for P4DComponentAssy,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477373,Write access denied on data where Master = Smaragd,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477379,Validate Masterdata attributes,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
477387,Creating Plotter Form in PLATON,324412,ADO CLEANUP: Test Case open. User Story closed. Assignee is developer. - ASSIGN DTAG for closing of Test case.,Task
