bug_id,ground_truth_testcases,baseline_predicted_testcases,dense_reranked_predicted_testcases,hybrid_predicted_testcases,hybrid_reranked_predicted_testcases,predicted_testcases,hit@1,hit@3,hit@5,hit@10,mrr,ranking_method,retrieval_scores,reranker_scores,final_scores
349402,[237940],"[237940, 283903, 220481, 334331, 202757]","[237940, 283903, 202757, 220481, 334331]","[237940, 237946, 220481, 208322, 283903, 199416, 268698, 197469, 188495, 195697]","[237940, 268698, 199416, 208322, 283903, 237946, 220481, 195697, 197469, 188495]","[237940, 268698, 199416, 208322, 283903, 237946, 220481, 195697, 197469, 188495]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
349554,[216700],"[254822, 216700, 197292, 256864, 311271, 254956]","[216700, 254822, 254956, 311271, 197292, 256864]","[254822, 253541, 216700, 316551, 254548, 232832, 221179, 254956, 216708, 195721]","[216700, 254822, 253541, 254548, 195721, 316551, 221179, 232832, 254956, 216708]","[216700, 254822, 253541, 254548, 195721, 316551, 221179, 232832, 254956, 216708]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
349593,[317799],"[194225, 254491, 196726, 206638, 329637, 257370]","[194225, 254491, 257370, 196726, 206638, 329637]","[194225, 249124, 196726, 206638, 254491, 229495, 207800, 232000, 238134, 220481]","[194225, 196726, 206638, 254491, 249124, 229495, 207800, 232000, 238134, 220481]","[194225, 196726, 206638, 254491, 249124, 229495, 207800, 232000, 238134, 220481]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
349597,[204456],"[248635, 201234, 204456, 283903, 201351, 253204, 206567, 188413]","[248635, 201351, 201234, 188413, 204456, 253204, 283903, 206567]","[198220, 248635, 201351, 188413, 198633, 204456, 283903, 201234, 218512, 253204]","[201351, 198220, 248635, 198633, 188413, 201234, 204456, 283903, 253204, 218512]","[201351, 198220, 248635, 198633, 188413, 201234, 204456, 283903, 253204, 218512]",0,0,0,1,0.14285714285714285,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
349634,[198220],"[198220, 204456, 248635, 340185, 340311, 198633]","[198220, 340311, 340185, 248635, 198633, 204456]","[198220, 198633, 220481, 248635, 204456, 299900, 255234, 188495, 301817, 340185]","[198220, 299900, 198633, 248635, 340185, 220481, 204456, 188495, 255234, 301817]","[198220, 299900, 198633, 248635, 340185, 220481, 204456, 188495, 255234, 301817]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
349757,[220488],"[289599, 198777, 221179, 198834, 254850, 254822]","[198777, 289599, 221179, 198834, 254850, 254822]","[254822, 254850, 198777, 204573, 221179, 289599, 198633, 199735, 301817, 253746]","[198777, 289599, 254822, 204573, 199735, 221179, 301817, 253746, 254850, 198633]","[198777, 289599, 254822, 204573, 199735, 221179, 301817, 253746, 254850, 198633]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
349774,[197964],"[197911, 298326, 254411, 311041]","[197911, 298326, 254411, 311041]","[197911, 254411, 197944, 229967, 298326, 256864, 311271, 316551, 254822, 298991]","[197911, 197944, 229967, 254411, 316551, 298326, 311271, 256864, 254822, 298991]","[197911, 197944, 229967, 254411, 316551, 298326, 311271, 256864, 254822, 298991]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
349837,[325862],"[325862, 248104, 201275, 305924, 208051, 250747, 241669]","[325862, 248104, 241669, 250747, 201275, 208051, 305924]","[325862, 233992, 207071, 229967, 325549, 250747, 201275, 200149, 248104, 208051]","[325862, 207071, 233992, 229967, 325549, 248104, 250747, 200149, 201275, 208051]","[325862, 207071, 233992, 229967, 325549, 248104, 250747, 200149, 201275, 208051]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
349843,[325862],"[325862, 250747, 248104, 234005, 304007, 233992, 202953]","[325862, 233992, 250747, 234005, 304007, 248104, 202953]","[233992, 325862, 229967, 250747, 207071, 292411, 289599, 325549, 248104, 234005]","[233992, 325862, 250747, 289599, 234005, 229967, 292411, 248104, 325549, 207071]","[233992, 325862, 250747, 289599, 234005, 229967, 292411, 248104, 325549, 207071]",0,1,1,1,0.5,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
349846,[298340],"[201306, 231841, 202953, 302141, 302143, 302144, 302145, 206567, 197911, 267632]","[201306, 197911, 302145, 302143, 231841, 302144, 302141, 267632, 202953, 206567]","[197911, 252123, 197944, 255234, 298321, 201306, 202953, 298340, 302141, 302143]","[197911, 197944, 252123, 255234, 298321, 298340, 201306, 302143, 202953, 302141]","[197911, 197944, 252123, 255234, 298321, 298340, 201306, 302143, 202953, 302141]",0,0,0,1,0.16666666666666666,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
349849,[325862],"[325862, 233992, 248104, 234005, 202953, 248088, 250747]","[325862, 233992, 234005, 250747, 248104, 248088, 202953]","[233992, 325862, 229967, 250747, 207071, 325549, 206566, 248104, 234005, 248088]","[233992, 325862, 234005, 229967, 325549, 250747, 207071, 248104, 206566, 248088]","[233992, 325862, 234005, 229967, 325549, 250747, 207071, 248104, 206566, 248088]",0,1,1,1,0.5,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
349858,[198777],"[199735, 198777, 198834, 268255, 289599, 253746, 260955, 292330]","[199735, 198834, 198777, 292330, 268255, 289599, 260955, 253746]","[199735, 254822, 221179, 204573, 198633, 249124, 198777, 198834, 289599, 253746]","[199735, 221179, 198834, 204573, 198777, 254822, 198633, 249124, 289599, 253746]","[199735, 221179, 198834, 204573, 198777, 254822, 198633, 249124, 289599, 253746]",0,0,1,1,0.2,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
349914,"[274763, 349077]","[201275, 325549, 332134, 334633, 332149, 349051, 334639]","[325549, 201275, 334633, 332149, 334639, 349051, 332134]","[201275, 325549, 253204, 296485, 254013, 254850, 332134, 334633, 332149, 349051]","[325549, 296485, 201275, 253204, 254013, 254850, 334633, 332149, 332134, 349051]","[325549, 296485, 201275, 253204, 254013, 254850, 334633, 332149, 332134, 349051]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
349920,[253541],"[253541, 254548, 195729, 195697]","[253541, 195729, 254548, 195697]","[253541, 254548, 195697, 311911, 208322, 195721, 254956, 268259, 195729, 232832]","[253541, 254548, 195729, 195697, 311911, 195721, 232832, 268259, 208322, 254956]","[253541, 254548, 195729, 195697, 311911, 195721, 232832, 268259, 208322, 254956]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
350316,[274752],"[231841, 254850, 302141, 302143, 302144, 302145, 252477, 192290, 197911, 253541]","[197911, 231841, 254850, 302144, 302145, 302143, 302141, 252477, 192290, 253541]","[197911, 274752, 255234, 267632, 231841, 302141, 302143, 302144, 302145, 192290]","[197911, 274752, 255234, 267632, 231841, 302144, 302145, 302143, 302141, 192290]","[197911, 274752, 255234, 267632, 231841, 302144, 302145, 302143, 302141, 192290]",0,1,1,1,0.5,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
350326,[341329],"[341333, 349051, 311460, 298326, 332577, 332578, 197469, 294587, 332134]","[341333, 294587, 349051, 332577, 298326, 332134, 332578, 197469, 311460]","[253204, 341333, 294587, 325549, 349051, 332577, 332578, 216708, 197469, 256864]","[325549, 294587, 253204, 341333, 349051, 332577, 216708, 332578, 197469, 256864]","[325549, 294587, 253204, 341333, 349051, 332577, 216708, 332578, 197469, 256864]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
350363,[253204],"[341333, 194519, 243469, 253204, 195697, 250921, 252566, 229738, 243397]","[252566, 341333, 194519, 243469, 253204, 195697, 250921, 229738, 243397]","[253204, 341333, 198149, 229738, 194519, 332559, 252566, 341329, 243397, 257661]","[253204, 332559, 252566, 341333, 198149, 194519, 257661, 341329, 229738, 243397]","[253204, 332559, 252566, 341333, 198149, 194519, 257661, 341329, 229738, 243397]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
350406,[240871],"[197021, 194622, 213428, 201351, 252477, 194519, 197911, 188413, 249134]","[213428, 197021, 197911, 194622, 252477, 188413, 249134, 201351, 194519]","[216699, 254961, 194519, 203751, 204223, 307804, 253204, 197911, 243397, 253746]","[216699, 203751, 254961, 197911, 194519, 204223, 253204, 307804, 253746, 243397]","[216699, 203751, 254961, 197911, 194519, 204223, 253204, 307804, 253746, 243397]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
350672,[217153],"[252477, 253204, 188413, 283903, 208322, 192290, 206567, 244298, 194519]","[188413, 252477, 253204, 208322, 283903, 244298, 206567, 194519, 192290]","[188413, 252477, 229738, 202953, 266082, 208322, 253204, 244298, 244300, 209249]","[188413, 244300, 252477, 229738, 202953, 244298, 208322, 266082, 253204, 209249]","[188413, 244300, 252477, 229738, 202953, 244298, 208322, 266082, 253204, 209249]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
350975,[303930],"[303940, 198777, 303933, 303921, 303929, 303927, 303930]","[303940, 303930, 198777, 303929, 303927, 303933, 303921]","[303945, 303933, 198777, 292330, 303940, 253746, 194519, 303921, 303930, 197021]","[303945, 303933, 292330, 303930, 198777, 303940, 253746, 303921, 194519, 197021]","[303945, 303933, 292330, 303930, 198777, 303940, 253746, 303921, 194519, 197021]",0,0,1,1,0.25,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351096,[316480],"[314678, 289599, 221179, 316480, 314723, 254822]","[314678, 289599, 221179, 314723, 316480, 254822]","[254822, 289599, 314678, 221179, 256864, 216708, 253746, 316551, 311271, 216701]","[254822, 314678, 289599, 216701, 316551, 221179, 216708, 256864, 311271, 253746]","[254822, 314678, 289599, 216701, 316551, 221179, 216708, 256864, 311271, 253746]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351290,[292304],"[289599, 197230, 298326, 252566, 194519, 302141, 302143, 302144, 302145, 311625]","[289599, 252566, 311625, 194519, 197230, 302141, 302144, 302143, 298326, 302145]","[302141, 302143, 197230, 289599, 302144, 298326, 325549, 302145, 258432, 329637]","[289599, 302141, 302143, 197230, 302144, 325549, 258432, 329637, 298326, 302145]","[289599, 302141, 302143, 197230, 302144, 325549, 258432, 329637, 298326, 302145]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351315,[194225],"[194225, 196726, 254491, 317799, 257370, 229495]","[194225, 196726, 254491, 257370, 229495, 317799]","[249124, 194225, 196726, 254491, 206638, 232000, 229495, 207800, 220481, 252114]","[194225, 249124, 196726, 229495, 206638, 254491, 220481, 232000, 207800, 252114]","[194225, 249124, 196726, 229495, 206638, 254491, 220481, 232000, 207800, 252114]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351319,[316551],"[418069, 311722, 315356, 204223, 316194, 267632, 284156, 291852, 292330, 292411]","[418069, 292411, 315356, 291852, 311722, 204223, 267632, 284156, 316194, 292330]","[418069, 201306, 208368, 316551, 303939, 311722, 311748, 303934, 315356, 204223]","[208368, 418069, 303939, 316551, 201306, 311722, 311748, 303934, 315356, 204223]","[208368, 418069, 303939, 316551, 201306, 311722, 311748, 303934, 315356, 204223]",0,0,1,1,0.25,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351358,[250030],"[199416, 260392, 260955, 298326, 314678, 197021, 204255]","[199416, 197021, 260955, 314678, 260392, 204255, 298326]","[197911, 314678, 298340, 249124, 199416, 197021, 198633, 203751, 260392, 260955]","[199416, 197911, 314678, 197021, 298340, 249124, 260955, 203751, 260392, 198633]","[199416, 197911, 314678, 197021, 298340, 249124, 260955, 203751, 260392, 198633]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351362,[292330],"[296485, 292330, 235696, 254961, 292411]","[296485, 292330, 235696, 292411, 254961]","[296485, 292411, 292330, 256864, 235696, 311271, 313453, 289599, 311040, 253746]","[296485, 292330, 235696, 292411, 256864, 289599, 311271, 313453, 311040, 253746]","[296485, 292330, 235696, 292411, 256864, 289599, 311271, 313453, 311040, 253746]",0,1,1,1,0.5,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351373,[298326],"[229967, 194787, 249134, 298326, 199409, 241669]","[229967, 194787, 249134, 199409, 298326, 241669]","[229967, 194787, 254411, 249134, 197944, 298326, 252123, 197911, 199409, 241669]","[229967, 197911, 197944, 194787, 249134, 254411, 199409, 298326, 241669, 252123]","[229967, 197911, 197944, 194787, 249134, 254411, 199409, 298326, 241669, 252123]",0,0,0,1,0.125,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351511,[301817],"[301817, 274752, 311460, 204456, 253746, 198834, 209249, 268255, 198777]","[301817, 204456, 209249, 198777, 274752, 268255, 253746, 198834, 311460]","[254822, 198633, 204456, 311911, 232832, 254548, 198777, 199735, 198220, 301817]","[204456, 254822, 301817, 198633, 198220, 311911, 254548, 198777, 232832, 199735]","[204456, 254822, 301817, 198633, 198220, 311911, 254548, 198777, 232832, 199735]",0,1,1,1,0.3333333333333333,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351551,[254850],"[254850, 311460, 300126, 254013]","[254850, 254013, 300126, 311460]","[254850, 254013, 257661, 249127, 300126, 231155, 274752, 188413, 206566, 200149]","[254850, 231155, 254013, 200149, 257661, 249127, 300126, 188413, 206566, 274752]","[254850, 231155, 254013, 200149, 257661, 249127, 300126, 188413, 206566, 274752]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351574,[204331],"[204331, 230206, 199735, 248577, 204573, 252280, 250747, 221177]","[204331, 204573, 230206, 221177, 250747, 199735, 248577, 252280]","[204573, 204331, 199735, 198633, 221177, 221179, 198777, 204456, 248577, 252280]","[204331, 204573, 221179, 199735, 221177, 198633, 198777, 248577, 252280, 204456]","[204331, 204573, 221179, 199735, 221177, 198633, 198777, 248577, 252280, 204456]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351590,[221179],"[221177, 199735, 254822, 221179, 198834, 289599]","[199735, 254822, 221177, 289599, 221179, 198834]","[254822, 204573, 221177, 199735, 289599, 198777, 216708, 316551, 311911, 253746]","[289599, 254822, 316551, 216708, 199735, 204573, 253746, 221177, 311911, 198777]","[289599, 254822, 316551, 216708, 199735, 204573, 253746, 221177, 311911, 198777]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351601,[221177],"[204573, 221179, 221177, 198834, 230206, 199735]","[204573, 221177, 221179, 230206, 198834, 199735]","[254822, 204573, 221179, 254850, 197292, 204331, 311911, 253746, 199735, 232832]","[221179, 204573, 254822, 311911, 197292, 232832, 254850, 199735, 204331, 253746]","[221179, 204573, 254822, 311911, 197292, 232832, 254850, 199735, 204331, 253746]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351715,[206785],"[249124, 206785, 304863, 237946, 188495, 266082, 327190]","[249124, 304863, 266082, 206785, 237946, 327190, 188495]","[237946, 188495, 249124, 220481, 208322, 304871, 298340, 252114, 237940, 206785]","[237946, 304871, 206785, 188495, 220481, 249124, 298340, 208322, 252114, 237940]","[237946, 304871, 206785, 188495, 220481, 249124, 298340, 208322, 252114, 237940]",0,1,1,1,0.3333333333333333,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351718,[329637],"[254491, 196726, 194225, 317799, 257370, 206638]","[196726, 194225, 254491, 257370, 317799, 206638]","[254491, 254261, 196726, 206638, 232000, 194225, 229495, 330422, 249124, 207800]","[196726, 254261, 254491, 206638, 194225, 232000, 229495, 330422, 249124, 207800]","[196726, 254261, 254491, 206638, 194225, 232000, 229495, 330422, 249124, 207800]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351730,"[253731, 443615]","[229738, 243380, 188413, 208322, 194519, 243469, 239378, 243397]","[229738, 239378, 243469, 243380, 243397, 188413, 208322, 194519]","[229738, 230047, 248460, 244316, 243397, 243380, 243379, 243385, 239378, 254014]","[229738, 254014, 230047, 244316, 248460, 243385, 243379, 243397, 243380, 239378]","[229738, 254014, 230047, 244316, 248460, 243385, 243379, 243397, 243380, 239378]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351753,[237940],"[252740, 244316, 231609, 231841, 243469, 253541, 208322, 202953, 251921, 197911]","[231609, 252740, 197911, 244316, 231841, 243469, 253541, 208322, 202953, 251921]","[197911, 274752, 248474, 231841, 252740, 231609, 248241, 208322, 229738, 194519]","[197911, 231609, 274752, 248474, 231841, 252740, 248241, 208322, 229738, 194519]","[197911, 231609, 274752, 248474, 231841, 252740, 248241, 208322, 229738, 194519]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351771,[302141],"[253204, 302143, 302141, 311271, 302144, 197230, 300126]","[302141, 253204, 197230, 302143, 311271, 302144, 300126]","[253204, 302143, 302141, 253541, 325549, 254013, 302144, 197230, 311271, 254850]","[302141, 253204, 197230, 325549, 302143, 302144, 253541, 254013, 254850, 311271]","[302141, 253204, 197230, 325549, 302143, 302144, 253541, 254013, 254850, 311271]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351772,[291403],"[247279, 291403, 217153, 327120, 315186, 311625, 197021, 198777]","[247279, 291403, 217153, 315186, 327120, 311625, 198777, 197021]","[247279, 231155, 197021, 207800, 254261, 254850, 194225, 291403, 217153, 327120]","[247279, 291403, 231155, 217153, 197021, 207800, 254850, 327120, 254261, 194225]","[247279, 291403, 231155, 217153, 197021, 207800, 254850, 327120, 254261, 194225]",0,1,1,1,0.5,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351777,[302143],"[302141, 311271, 256864, 253204, 302143, 302144, 197230]","[302141, 302144, 302143, 311271, 253204, 256864, 197230]","[253204, 302141, 325549, 311271, 254013, 253541, 254822, 302143, 302144, 197230]","[302144, 253204, 302141, 302143, 325549, 197230, 254013, 253541, 311271, 254822]","[302144, 253204, 302141, 302143, 325549, 197230, 254013, 253541, 311271, 254822]",0,0,1,1,0.25,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351780,[247279],"[291403, 198777, 247279, 217153, 327120, 315186, 311625]","[291403, 247279, 198777, 217153, 315186, 311625, 327120]","[291403, 231155, 254850, 197021, 207800, 230596, 254261, 194225, 289599, 274752]","[291403, 231155, 254850, 197021, 207800, 230596, 194225, 254261, 274752, 289599]","[291403, 231155, 254850, 197021, 207800, 230596, 194225, 254261, 274752, 289599]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351809,[311911],"[232832, 311911, 254822, 197292, 254824, 315275]","[232832, 311911, 254822, 254824, 315275, 197292]","[253541, 254822, 254548, 232832, 311911, 311040, 197292, 316551, 195721, 195697]","[254822, 253541, 316551, 254548, 232832, 311911, 197292, 311040, 195721, 195697]","[254822, 253541, 316551, 254548, 232832, 311911, 197292, 311040, 195721, 195697]",0,0,0,1,0.16666666666666666,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351836,[200291],"[199416, 197021, 242615, 209249, 283903, 334331]","[199416, 242615, 197021, 283903, 209249, 334331]","[237940, 197021, 283903, 220481, 208322, 252280, 199416, 242615, 198773, 209249]","[237940, 283903, 242615, 198773, 199416, 197021, 220481, 208322, 252280, 209249]","[237940, 283903, 242615, 198773, 199416, 197021, 220481, 208322, 252280, 209249]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351860,[311460],"[254956, 300126, 188413, 254013]","[254956, 188413, 300126, 254013]","[254956, 253541, 188413, 254850, 300126, 254548, 254013, 188496, 267632, 199943]","[254956, 253541, 254548, 188413, 267632, 300126, 254850, 199943, 188496, 254013]","[254956, 253541, 254548, 188413, 267632, 300126, 254850, 199943, 188496, 254013]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
351861,[311527],"[220481, 255234, 199416, 311578, 298326]","[220481, 311578, 199416, 255234, 298326]","[220481, 283903, 255234, 311578, 237946, 188495, 254956, 199416, 202757, 260392]","[311578, 220481, 283903, 255234, 254956, 199416, 237946, 188495, 260392, 202757]","[311578, 220481, 283903, 255234, 254956, 199416, 237946, 188495, 260392, 202757]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
